idx	chrom	start	end	K562	HepG2	GM12878	HSC	Liver	NaiveB
5979	chr4	126722134	126853206	True	False	False	False	False	False
5980	chr4	127025297	127156369	False	False	False	False	False	False
5981	chr4	127328460	127459532	False	False	False	True	False	False
5982	chr4	127631623	127762695	False	True	True	True	True	True
5983	chr4	127934786	128065858	True	True	True	True	True	True
5984	chr4	128237949	128369021	True	True	True	True	True	True
5985	chr4	128541112	128672184	True	True	True	True	True	True
5986	chr4	128844275	128975347	False	True	True	True	True	True
5987	chr4	129147438	129278510	False	False	True	False	True	False
5988	chr4	129450601	129581673	False	False	False	False	True	False
5989	chr4	129753764	129884836	False	False	False	False	False	False
5990	chr4	130056927	130187999	False	True	False	False	True	False
5991	chr4	130360090	130491162	False	False	False	False	False	False
5992	chr4	130663253	130794325	False	False	False	False	False	False
5993	chr4	130966416	131097488	False	False	False	False	False	False
5994	chr4	131269579	131400651	False	False	True	False	False	False
5995	chr4	131572742	131703814	False	False	False	False	False	False
5996	chr4	131875905	132006977	False	False	False	False	False	False
5997	chr4	132179068	132310140	False	True	False	False	False	False
5998	chr4	132482231	132613303	False	False	False	False	False	False
5999	chr4	132785394	132916466	False	False	False	False	False	False
6000	chr4	133088557	133219629	False	False	False	True	True	False
6001	chr4	133391720	133522792	False	False	False	False	False	False
6002	chr4	133694883	133825955	False	False	False	False	False	False
6003	chr4	133998046	134129118	False	False	True	False	False	False
6004	chr4	134301209	134432281	False	False	False	False	False	False
6005	chr4	134604372	134735444	False	True	False	False	False	False
6006	chr4	134907535	135038607	False	False	False	False	False	False
6007	chr4	135210698	135341770	False	False	True	False	False	False
6008	chr4	135513861	135644933	False	False	False	False	False	False
6009	chr4	135817024	135948096	False	False	False	False	False	False
6010	chr4	136120187	136251259	False	False	False	False	False	False
6011	chr4	136423350	136554422	False	False	False	False	False	False
6012	chr4	136726513	136857585	False	False	True	False	False	False
6013	chr4	137029676	137160748	False	False	False	True	False	False
6014	chr4	137332839	137463911	False	False	False	False	False	False
6015	chr4	137636002	137767074	False	True	True	False	True	False
6016	chr4	137939165	138070237	False	True	True	False	False	True
6017	chr4	138242328	138373400	True	True	True	True	True	True
6018	chr4	138545491	138676563	True	False	True	True	False	False
6019	chr4	138848654	138979726	True	True	True	True	True	True
6020	chr4	139151817	139282889	True	True	True	True	True	True
6021	chr4	139454980	139586052	False	True	True	True	True	True
6022	chr4	139758143	139889215	False	True	True	True	True	True
6023	chr4	140061306	140192378	True	True	True	True	True	True
6024	chr4	140364469	140495541	True	True	True	True	True	True
6025	chr4	140667632	140798704	False	True	True	True	True	True
6026	chr4	140970795	141101867	False	False	True	True	True	False
6027	chr4	141273958	141405030	False	True	True	True	True	True
6028	chr4	141577121	141708193	False	True	True	True	True	True
6029	chr4	141880284	142011356	False	False	False	False	False	False
6030	chr4	142183447	142314519	False	False	True	False	False	False
6031	chr4	142486610	142617682	False	False	True	False	True	False
6032	chr4	142789773	142920845	False	True	False	True	False	True
6033	chr4	143092936	143224008	True	True	True	True	True	True
6034	chr4	143396099	143527171	True	True	True	True	True	True
6035	chr4	143699262	143830334	True	True	True	False	False	True
6036	chr4	144002425	144133497	True	False	False	False	False	True
6037	chr4	144305588	144436660	False	False	True	True	False	True
6038	chr4	144608751	144739823	False	True	True	True	True	True
6039	chr4	144911914	145042986	False	False	True	False	False	True
6040	chr4	145215077	145346149	False	True	True	False	True	True
6041	chr4	145518240	145649312	True	True	True	True	True	True
6042	chr4	145821403	145952475	False	True	True	True	True	True
6043	chr4	146427729	146558801	True	True	True	True	True	True
6044	chr4	146730892	146861964	False	False	False	True	False	False
6045	chr4	147034055	147165127	False	False	False	True	True	True
6046	chr4	147337218	147468290	False	False	True	False	False	False
6047	chr4	147640381	147771453	True	True	True	True	True	True
6048	chr4	147943544	148074616	False	True	True	True	True	True
6049	chr4	148246707	148377779	False	True	False	False	True	False
6050	chr4	148549870	148680942	False	True	False	False	False	False
6051	chr4	148853033	148984105	False	False	False	False	False	True
6052	chr4	149156196	149287268	False	True	False	True	False	False
6053	chr4	149459359	149590431	False	True	False	False	True	False
6054	chr4	149762522	149893594	False	True	False	False	True	False
6055	chr4	150065685	150196757	False	False	True	True	True	True
6056	chr4	150368848	150499920	False	False	False	False	False	True
6057	chr4	150672011	150803083	False	False	True	False	True	False
6058	chr4	150975174	151106246	True	True	True	True	True	True
6059	chr4	151278337	151409409	True	True	True	True	True	True
6060	chr4	151581500	151712572	True	False	False	False	False	False
6061	chr4	151884663	152015735	False	True	True	False	False	True
6062	chr4	152187826	152318898	False	False	True	True	False	False
6063	chr4	152490989	152622061	True	True	True	True	True	True
6064	chr4	152794152	152925224	False	False	True	True	True	True
6065	chr4	153097315	153228387	True	True	True	True	True	True
6066	chr4	153400478	153531550	True	True	True	True	True	True
6067	chr4	153703641	153834713	True	False	True	True	True	True
6068	chr4	154006804	154137876	False	False	False	False	True	False
6069	chr4	154309967	154441039	False	True	True	True	True	True
6070	chr4	154613130	154744202	True	True	True	True	True	True
6071	chr4	154916293	155047365	False	False	True	True	True	False
6072	chr4	155219456	155350528	False	False	False	False	False	False
6073	chr4	155522619	155653691	False	False	True	True	False	False
6074	chr4	155825782	155956854	False	True	True	True	True	True
6075	chr4	156128945	156260017	False	False	True	True	True	False
6076	chr4	156432108	156563180	False	False	False	False	True	False
6077	chr4	156735271	156866343	False	False	False	True	False	True
6078	chr4	157038434	157169506	False	True	False	True	True	False
6079	chr4	157341597	157472669	False	True	False	True	False	False
6080	chr4	157644760	157775832	False	False	False	False	False	False
6081	chr4	157947923	158078995	False	True	False	True	True	False
6082	chr4	158251086	158382158	False	True	False	False	False	False
6083	chr4	158554249	158685321	True	True	True	True	True	True
6084	chr4	158857412	158988484	True	True	True	True	True	False
6085	chr4	159160575	159291647	True	True	True	True	True	True
6086	chr4	159463738	159594810	False	True	False	True	True	False
6087	chr4	159766901	159897973	False	False	False	True	True	False
6088	chr4	160070064	160201136	False	True	True	False	False	False
6089	chr4	160373227	160504299	False	False	False	False	False	False
6090	chr4	160676390	160807462	False	False	False	False	False	False
6091	chr4	160979553	161110625	False	False	False	False	False	False
6092	chr4	161282716	161413788	False	False	True	False	False	False
6093	chr4	161585879	161716951	False	False	True	False	False	False
6094	chr4	161889042	162020114	False	False	False	True	False	False
6095	chr4	162192205	162323277	False	False	False	False	False	False
6096	chr4	162495368	162626440	False	False	False	False	True	False
6097	chr4	162798531	162929603	False	False	True	False	False	False
6098	chr4	163101694	163232766	True	True	True	True	True	True
6099	chr4	163404857	163535929	True	True	True	True	True	True
6100	chr4	163708020	163839092	False	False	True	False	False	True
6101	chr4	164011183	164142255	False	True	False	False	False	False
6102	chr4	164314346	164445418	False	False	False	False	False	False
6103	chr4	164617509	164748581	False	False	False	False	False	False
6104	chr4	164920672	165051744	False	True	True	False	True	True
6105	chr4	165223835	165354907	True	True	True	True	True	True
6106	chr4	165526998	165658070	False	True	False	True	True	False
6107	chr4	165830161	165961233	False	True	False	True	False	False
6108	chr4	166133324	166264396	False	False	True	True	True	False
6109	chr4	166739650	166870722	False	False	True	False	False	False
6110	chr4	167042813	167173885	False	False	False	False	True	False
6111	chr4	167345976	167477048	False	False	False	False	False	False
6112	chr4	167649139	167780211	False	False	False	False	False	False
6113	chr4	167952302	168083374	False	False	True	False	False	False
6114	chr4	168255465	168386537	False	True	True	False	True	True
6115	chr4	168558628	168689700	False	True	True	True	True	True
6116	chr4	168861791	168992863	False	True	True	True	True	True
6117	chr4	169164954	169296026	False	True	True	True	True	True
6118	chr4	169468117	169599189	False	False	True	False	False	True
6119	chr4	169771280	169902352	False	True	False	True	True	True
6120	chr4	170074443	170205515	False	True	False	False	True	True
6121	chr4	170377606	170508678	False	False	True	False	False	False
6122	chr4	170680769	170811841	False	False	True	True	False	False
6123	chr4	170983932	171115004	False	True	False	False	False	False
6124	chr4	171287095	171418167	False	False	False	False	False	False
6125	chr4	171590258	171721330	False	False	True	False	False	True
6126	chr4	171893421	172024493	False	False	False	False	False	False
6127	chr4	172196584	172327656	False	False	False	False	False	False
6128	chr4	172499747	172630819	False	False	False	True	False	False
6129	chr4	172802910	172933982	False	False	False	True	False	False
6130	chr4	173106073	173237145	True	True	True	True	True	True
6131	chr4	173409236	173540308	False	True	True	True	True	True
6132	chr4	173712399	173843471	False	False	False	True	False	False
6133	chr4	174015562	174146634	False	True	False	False	True	False
6134	chr4	174318725	174449797	False	False	True	False	False	False
6135	chr4	174621888	174752960	True	False	False	True	False	False
6136	chr4	174925051	175056123	False	False	True	False	False	True
6137	chr4	175228214	175359286	False	False	False	False	False	False
6138	chr4	175531377	175662449	False	False	False	False	True	False
6139	chr4	175834540	175965612	False	False	True	False	True	True
6140	chr4	176137703	176268775	True	True	True	True	True	True
6141	chr4	176440866	176571938	False	False	True	False	False	False
6142	chr4	176744029	176875101	False	True	True	True	True	False
6143	chr4	177047192	177178264	False	True	True	True	True	False
6144	chr4	177350355	177481427	True	True	True	True	True	True
6145	chr4	177653518	177784590	False	False	True	False	True	False
6146	chr4	177956681	178087753	False	False	False	False	False	False
6147	chr4	178259844	178390916	False	False	False	False	True	False
6148	chr4	178563007	178694079	False	False	True	False	False	False
6149	chr4	178866170	178997242	False	False	False	False	False	False
6150	chr4	179169333	179300405	False	False	True	False	False	False
6151	chr4	179472496	179603568	False	False	False	False	False	False
6152	chr4	179775659	179906731	False	True	True	False	False	True
6153	chr4	180078822	180209894	False	False	False	False	False	True
6154	chr4	180381985	180513057	False	True	False	False	False	False
6155	chr4	180685148	180816220	False	False	False	False	False	False
6156	chr4	180988311	181119383	False	False	True	False	False	False
6157	chr4	181291474	181422546	False	False	True	False	False	False
6158	chr4	181594637	181725709	False	False	False	False	False	False
6159	chr4	181897800	182028872	False	False	True	False	False	False
6160	chr4	182200963	182332035	False	True	False	True	True	False
6161	chr4	182504126	182635198	False	True	True	False	False	False
6162	chr4	182807289	182938361	True	True	True	True	True	True
6163	chr4	183110452	183241524	True	True	False	True	True	False
6164	chr4	183413615	183544687	True	True	True	True	True	True
6165	chr4	183716778	183847850	False	True	True	True	True	True
6166	chr4	184019941	184151013	False	True	True	True	True	False
6167	chr4	184323104	184454176	True	True	True	True	True	True
6168	chr4	184626267	184757339	True	True	True	True	True	True
6169	chr4	184929430	185060502	True	True	True	True	True	True
6170	chr4	185232593	185363665	True	True	True	True	True	True
6171	chr4	185535756	185666828	True	True	True	False	True	True
6172	chr4	185838919	185969991	False	False	False	False	True	False
6173	chr4	186142082	186273154	True	True	True	True	True	True
6174	chr4	186445245	186576317	True	True	False	True	False	False
6175	chr4	186748408	186879480	True	True	False	False	True	False
6176	chr4	187051571	187182643	False	False	False	False	False	False
6177	chr4	187354734	187485806	False	True	False	False	True	False
6178	chr4	187657897	187788969	False	False	False	False	False	False
6179	chr4	187961060	188092132	False	False	False	False	False	False
6180	chr4	188264223	188395295	False	False	False	False	False	False
6181	chr4	188567386	188698458	False	False	False	False	False	False
6182	chr4	188870549	189001621	False	False	False	False	False	False
6183	chr4	189476875	189607947	False	False	False	True	True	False
6184	chr5	303356	434428	True	True	True	True	True	True
